TimeStamp,X,Y,Z
13:6:26.351,-6,3,1
13:6:26.351,-8,4,3
13:6:26.351,-6,2,2
13:6:26.351,-3,3,3
13:6:26.351,-4,3,3
13:6:26.351,-4,4,4
13:6:26.351,-5,5,3
13:6:26.351,-2,0,3
13:6:26.351,-4,5,3
13:6:26.351,-1,1,3
13:6:26.351,-4,4,1
13:6:26.351,-2,3,3
13:6:26.351,-3,5,3
13:6:26.351,-2,5,3
13:6:26.351,-2,6,2
13:6:26.351,1,3,3
13:6:26.351,-1,8,3
13:6:26.351,-1,2,4
13:6:26.351,-5,1,1
13:6:26.351,-8,2,2
13:6:26.351,-5,5,1
13:6:26.351,0,2,2
13:6:26.351,-1,3,3
13:6:26.351,-4,2,2
13:6:26.351,-5,4,3
13:6:26.351,-2,-2,2
13:6:26.351,-6,3,3
13:6:26.352,0,5,2
13:6:26.352,0,-2,1
13:6:26.352,-2,4,1
13:6:26.352,-4,3,2
13:6:26.352,1,5,3
13:6:26.378,-2,6,2
13:6:26.378,-3,4,2
13:6:26.378,-3,8,3
13:6:26.378,-2,2,2
13:6:26.378,-5,2,3
13:6:26.378,-7,2,1
13:6:26.378,-4,5,3
13:6:26.378,-1,5,2
13:6:26.378,-7,4,3
13:6:26.378,-4,6,1
13:6:26.378,-3,3,2
13:6:26.378,-3,2,1
13:6:26.378,-2,7,2
13:6:26.378,-4,3,4
13:6:26.378,-1,5,2
13:6:26.378,-2,7,3
13:6:26.378,0,6,1
13:6:26.378,-4,0,2
13:6:26.378,-3,-1,3
13:6:26.378,-3,3,2
13:6:26.378,-4,3,3
13:6:26.378,0,3,4
13:6:26.378,-2,6,3
13:6:26.378,-2,2,2
13:6:26.378,-4,1,2
13:6:26.378,-7,2,2
13:6:26.378,-6,3,1
13:6:26.378,-2,3,3
13:6:26.409,-2,3,1
13:6:26.409,-3,1,3
13:6:26.409,-5,2,3
13:6:26.409,-4,4,4
13:6:26.409,-2,2,2
13:6:26.409,-2,4,2
13:6:26.409,-3,4,3
13:6:26.409,-3,3,2
13:6:26.409,-1,4,2
13:6:26.409,-4,8,1
13:6:26.409,-3,4,2
13:6:26.409,-3,5,2
13:6:26.409,-5,2,2
13:6:26.409,-2,-1,2
13:6:26.409,-6,2,2
13:6:26.409,-2,0,2
13:6:26.409,1,2,1
13:6:26.409,-2,-3,3
