TimeStamp,X,Y,Z
15:19:3.126,3,0,-4
15:19:3.126,2,-3,-3
15:19:3.126,0,3,-5
15:19:3.126,2,-3,-3
15:19:3.126,2,-3,-2
15:19:3.126,2,0,-3
15:19:3.126,5,-1,-4
15:19:3.126,5,1,-5
15:19:3.126,-1,-2,-3
15:19:3.126,0,-2,-3
15:19:3.126,4,-1,-4
15:19:3.126,2,-1,-4
15:19:3.126,6,-3,-4
15:19:3.126,3,0,-4
15:19:3.126,-2,-2,-4
15:19:3.126,-1,-1,-3
15:19:3.126,-2,2,-4
15:19:3.126,2,0,-6
15:19:3.126,1,-3,-5
15:19:3.126,0,0,-5
15:19:3.126,-1,0,-4
15:19:3.126,4,2,-2
15:19:3.126,5,-1,-4
15:19:3.126,4,0,-5
15:19:3.126,2,-2,-4
15:19:3.126,0,0,-3
15:19:3.126,-2,-3,-3
15:19:3.126,-3,-2,-3
15:19:3.126,2,-3,-3
15:19:3.126,2,-4,-5
15:19:3.126,-5,-1,-4
15:19:3.126,1,-2,-4
15:19:3.157,6,-1,-5
15:19:3.157,1,-2,-2
15:19:3.157,0,1,-4
15:19:3.157,0,-1,-2
15:19:3.157,-5,-2,-4
15:19:3.157,1,2,-3
15:19:3.157,3,0,-4
15:19:3.157,0,0,-4
15:19:3.157,0,-4,-2
15:19:3.157,-2,0,-4
15:19:3.157,2,0,-3
15:19:3.157,6,-2,-2
15:19:3.157,0,-1,-3
15:19:3.157,-1,-2,-2
15:19:3.157,1,-5,-4
15:19:3.157,-1,-4,-6
15:19:3.157,-1,-4,-6
15:19:3.157,2,1,-3
15:19:3.157,2,-3,-5
15:19:3.157,-3,-2,-1
15:19:3.157,-2,-4,-3
15:19:3.157,3,-2,-3
15:19:3.157,1,-3,-4
15:19:3.157,1,-1,-4
15:19:3.157,0,1,-4
15:19:3.157,-1,-2,-5
15:19:3.157,3,-5,-3
15:19:3.157,1,0,-5
15:19:3.157,1,0,-4
15:19:3.157,5,-3,-4
15:19:3.157,0,3,-3
15:19:3.157,-3,-5,-4
15:19:3.188,1,0,-4
15:19:3.188,2,-3,-4
15:19:3.188,2,0,-5
15:19:3.188,6,-3,-4
15:19:3.188,1,-3,-5
15:19:3.188,-1,1,-4
15:19:3.188,4,3,-4
15:19:3.188,2,-2,-2
15:19:3.188,1,-2,-4
15:19:3.188,-2,1,-4
15:19:3.188,2,-2,-3
15:19:3.188,0,-1,-4
15:19:3.188,3,-2,-3
15:19:3.188,-1,-3,-3
15:19:3.188,3,-2,-4
15:19:3.188,-10,-3,-3
15:19:3.188,1,-4,-4
15:19:3.188,1,-2,-4
15:19:3.188,0,-4,-5
15:19:3.188,-1,-3,-3
15:19:3.188,-2,-1,-3
15:19:3.188,4,-1,-4
15:19:3.188,0,-1,-4
15:19:3.188,-1,0,-4
15:19:3.188,1,1,-4
15:19:3.188,-3,-4,-4
15:19:3.188,-1,0,-4
15:19:3.188,1,0,-4
15:19:3.188,1,0,-3
15:19:3.188,1,-2,-3
15:19:3.188,0,-3,-3
15:19:3.220,0,-3,-5
15:19:3.220,-2,-2,-4
15:19:3.220,-4,-1,-5
15:19:3.220,1,-1,-4
15:19:3.220,-1,-2,-4
15:19:3.220,-2,-2,-4
15:19:3.220,0,-4,-2
15:19:3.220,0,-2,-5
15:19:3.220,2,1,-4
15:19:3.220,2,0,-3
15:19:3.220,1,-1,-3
15:19:3.220,3,-4,-5
15:19:3.220,3,-1,-5
15:19:3.220,-1,0,-5
15:19:3.220,4,-2,-4
15:19:3.220,0,-3,-3
15:19:3.220,3,-2,-3
15:19:3.220,2,-1,-3
15:19:3.220,-1,-2,-3
15:19:3.220,1,-3,-5
15:19:3.220,-1,-1,-5
15:19:3.220,3,0,-5
15:19:3.220,2,-4,-5
15:19:3.220,-3,2,-3
15:19:3.220,3,1,-3
15:19:3.220,1,-1,-4
15:19:3.220,3,-2,-3
15:19:3.220,0,2,-3
15:19:3.220,3,-1,-3
15:19:3.220,2,-2,-3
15:19:3.220,1,3,-4
15:19:3.220,9,1,-3
15:19:3.247,-3,1,-5
15:19:3.247,0,-1,-3
15:19:3.247,-2,-1,-1
15:19:3.248,0,0,-2
15:19:3.248,0,-2,-3
15:19:3.248,-3,-2,-4
15:19:3.248,0,-3,-5
15:19:3.248,3,-2,-4
15:19:3.248,-3,0,-4
15:19:3.248,3,-4,-4
15:19:3.248,1,1,-4
15:19:3.248,2,-3,-4
15:19:3.248,-2,-1,-4
15:19:3.248,1,1,-5
15:19:3.248,4,0,-2
15:19:3.248,3,2,-2
15:19:3.248,2,0,-3
15:19:3.248,1,2,-4
15:19:3.248,0,2,-4
15:19:3.248,5,-1,-3
15:19:3.248,3,3,-5
15:19:3.248,1,1,-5
15:19:3.248,0,-4,-3
15:19:3.248,-1,-4,-3
15:19:3.248,4,-2,-3
15:19:3.248,0,-5,-3
15:19:3.248,0,-2,-4
15:19:3.248,0,-2,-4
15:19:3.279,-3,-6,-4
15:19:3.279,3,-1,-4
15:19:3.279,2,0,-3
15:19:3.280,0,0,-6
15:19:3.280,2,-2,-3
15:19:3.280,2,0,-2
15:19:3.280,2,0,-2
15:19:3.280,0,-2,-4
15:19:3.280,1,-2,-2
15:19:3.280,-2,3,-5
15:19:3.280,5,-3,-5
15:19:3.280,0,0,-5
15:19:3.280,-3,-2,-3
15:19:3.280,-2,-2,-6
15:19:3.280,-2,0,-5
15:19:3.280,1,-4,-3
15:19:3.280,3,-1,-3
15:19:3.280,3,-1,-4
15:19:3.280,5,-6,-5
15:19:3.280,0,3,-2
15:19:3.280,2,-2,-2
15:19:3.280,0,-5,-3
15:19:3.280,2,-4,-4
15:19:3.280,1,-2,-4
15:19:3.280,0,-2,-4
15:19:3.280,2,-1,-2
15:19:3.280,-2,-6,-2
15:19:3.280,4,-4,-3
15:19:3.280,-1,-1,-3
15:19:3.280,5,-3,-3
15:19:3.280,3,-3,-4
15:19:3.280,0,0,-6
15:19:3.309,0,-3,-4
15:19:3.309,1,-4,-3
15:19:3.309,-5,-1,-5
15:19:3.310,2,-2,-5
15:19:3.310,0,-1,-2
15:19:3.310,0,2,-4
15:19:3.310,5,2,-3
15:19:3.310,0,-1,-3
15:19:3.310,1,-3,-2
15:19:3.310,0,1,-4
15:19:3.310,1,0,-4
15:19:3.310,1,-5,-4
15:19:3.310,-3,2,-3
15:19:3.310,1,2,-3
15:19:3.310,0,-3,-1
15:19:3.310,2,-1,-3
15:19:3.310,-1,-1,-3
15:19:3.310,2,-1,-5
15:19:3.310,2,-4,-4
15:19:3.310,-2,0,-3
15:19:3.310,-3,2,-5
15:19:3.310,0,1,-4
15:19:3.310,-1,-1,-4
15:19:3.310,2,-1,-3
15:19:3.310,2,-3,-3
15:19:3.310,2,-3,-4
15:19:3.310,-2,1,-5
15:19:3.310,2,-4,-4
15:19:3.310,4,-2,-4
15:19:3.310,-6,-2,-4
15:19:3.344,5,-3,-5
15:19:3.345,-5,-1,-2
15:19:3.345,1,-2,-2
