TimeStamp,X,Y,Z
13:9:28.36,-1,1,-4
13:9:28.36,1,0,-4
13:9:28.36,3,3,-1
13:9:28.36,1,0,-4
13:9:28.36,-3,3,-4
13:9:28.36,-1,2,-4
13:9:28.36,4,-2,-3
13:9:28.36,-2,4,-4
13:9:28.36,1,1,-3
13:9:28.36,-1,0,-5
13:9:28.36,-5,0,-4
13:9:28.36,-2,0,-3
13:9:28.36,-2,0,-2
13:9:28.36,-2,-2,-3
13:9:28.36,3,-2,-2
13:9:28.36,-1,1,-4
13:9:28.36,5,-2,-4
13:9:28.36,-2,2,-3
13:9:28.36,0,2,-4
13:9:28.36,4,1,-4
13:9:28.36,4,-1,-4
13:9:28.36,-1,5,-3
13:9:28.36,-3,2,-3
13:9:28.36,8,3,-3
13:9:28.36,-3,1,-3
13:9:28.36,3,1,-4
13:9:28.36,1,2,-4
13:9:28.36,0,-1,-6
13:9:28.36,0,-2,-3
13:9:28.36,2,1,-5
13:9:28.66,3,0,-5
13:9:28.66,1,-1,-5
13:9:28.67,-3,0,-2
13:9:28.67,4,1,-3
13:9:28.67,-1,-2,-2
13:9:28.67,1,1,-2
13:9:28.67,1,-1,-2
13:9:28.67,1,-1,-4
13:9:28.67,6,-1,-4
13:9:28.67,0,4,-4
13:9:28.67,2,5,-4
13:9:28.67,2,1,-4
13:9:28.67,5,-3,-4
13:9:28.67,3,3,-2
13:9:28.67,2,0,-4
13:9:28.67,-1,1,-1
13:9:28.67,-4,2,-3
13:9:28.67,1,-2,-3
13:9:28.67,2,-2,-5
13:9:28.67,-5,2,-5
13:9:28.67,-2,3,-3
13:9:28.67,1,3,-4
13:9:28.67,-2,-2,-4
13:9:28.67,2,3,-3
13:9:28.67,5,1,-3
13:9:28.67,0,0,-3
13:9:28.67,5,1,-3
13:9:28.67,3,2,-3
13:9:28.67,-1,-2,-4
13:9:28.67,0,-3,-4
13:9:28.67,-1,-3,-3
13:9:28.67,-1,3,-4
13:9:28.98,2,-2,-3
13:9:28.98,-3,1,-2
13:9:28.98,-4,-3,-3
13:9:28.98,0,-1,-4
13:9:28.98,-1,0,-5
13:9:28.98,0,-5,-4
13:9:28.98,3,2,-4
13:9:28.98,4,-4,-5
13:9:28.98,-4,-1,-3
13:9:28.98,-5,3,-5
13:9:28.98,6,-2,-3
13:9:28.98,0,1,-3
13:9:28.98,3,1,-4
13:9:28.98,-1,3,-1
13:9:28.98,2,0,-2
13:9:28.98,1,4,-2
13:9:28.98,2,7,-4
13:9:28.98,3,4,-3
13:9:28.98,5,-3,-4
13:9:28.98,-4,0,-3
13:9:28.98,-1,2,-2
13:9:28.98,-1,-2,-3
13:9:28.98,-2,3,-2
13:9:28.98,1,2,-3
13:9:28.98,2,-1,-4
13:9:28.98,7,4,-4
13:9:28.98,0,2,-3
13:9:28.98,1,0,-4
13:9:28.98,5,2,-4
13:9:28.98,2,-1,-3
13:9:28.98,0,3,-3
13:9:28.129,3,-1,-3
13:9:28.129,3,1,-4
13:9:28.129,-3,2,-3
13:9:28.129,0,0,-3
13:9:28.129,5,3,-4
13:9:28.129,-3,-2,-5
13:9:28.129,0,0,-4
13:9:28.129,1,3,-5
13:9:28.129,1,-2,-3
13:9:28.129,0,1,-2
13:9:28.129,1,1,-2
13:9:28.129,3,1,-5
13:9:28.129,-2,2,-2
13:9:28.129,3,1,-4
13:9:28.129,5,2,-4
13:9:28.129,3,-3,-4
13:9:28.129,-1,2,-5
13:9:28.129,1,2,-3
13:9:28.129,2,-1,-3
13:9:28.129,2,-2,-4
13:9:28.129,2,2,-5
13:9:28.129,-1,1,-2
13:9:28.129,-1,-1,-4
13:9:28.129,-3,0,-4
13:9:28.129,2,-1,-3
13:9:28.129,0,-3,-5
13:9:28.129,2,-2,-4
13:9:28.129,-7,-2,-2
13:9:28.129,2,2,-3
13:9:28.130,4,0,-3
13:9:28.130,0,1,-3
13:9:28.161,3,3,-3
13:9:28.161,3,-2,-2
13:9:28.161,3,-1,-3
13:9:28.161,2,8,-5
13:9:28.161,3,1,-4
13:9:28.161,5,0,-5
13:9:28.161,3,2,-3
13:9:28.161,1,0,-3
13:9:28.161,-1,0,-3
13:9:28.161,0,0,-4
13:9:28.161,-2,2,-4
13:9:28.161,5,-4,-5
13:9:28.161,3,-2,-4
13:9:28.161,-2,4,-6
13:9:28.161,3,-1,-4
13:9:28.161,2,3,-4
13:9:28.161,-3,-4,-5
13:9:28.161,1,3,-3
13:9:28.161,4,4,-1
13:9:28.161,-1,2,-3
13:9:28.161,1,3,-3
13:9:28.161,1,1,-3
13:9:28.161,1,5,-5
13:9:28.161,-4,0,-4
13:9:28.161,-1,-3,-3
13:9:28.161,-2,6,-4
13:9:28.161,-3,-2,-3
13:9:28.161,1,-1,-5
13:9:28.161,-2,-3,-3
13:9:28.161,1,-1,-3
13:9:28.161,-2,1,-2
13:9:28.161,1,0,-4
13:9:28.188,2,0,-4
13:9:28.188,1,-1,-3
13:9:28.188,0,-1,-5
13:9:28.188,-3,3,-4
13:9:28.189,0,0,-2
13:9:28.189,3,3,-4
13:9:28.189,0,2,-4
13:9:28.189,1,3,-4
13:9:28.189,0,-4,-4
13:9:28.189,2,3,-3
13:9:28.189,0,2,-3
13:9:28.189,1,0,-5
13:9:28.189,-2,1,-3
13:9:28.189,-6,1,-4
13:9:28.189,0,3,-4
13:9:28.189,-2,1,-2
13:9:28.189,-2,1,-4
13:9:28.189,3,-2,-5
13:9:28.189,0,1,-3
13:9:28.189,2,0,-5
13:9:28.189,0,2,-3
13:9:28.189,0,3,-5
13:9:28.189,2,-1,-4
13:9:28.189,2,-1,-4
13:9:28.189,-1,0,-4
13:9:28.189,1,0,-2
13:9:28.189,1,-1,-3
13:9:28.189,4,1,-3
13:9:28.220,-2,-1,-3
13:9:28.221,1,1,-4
13:9:28.221,-2,-2,-3
13:9:28.221,1,-2,-5
13:9:28.221,1,4,-4
13:9:28.221,2,0,-5
13:9:28.221,0,-2,-3
13:9:28.221,-1,-4,-4
13:9:28.221,2,3,-5
13:9:28.221,1,2,-4
13:9:28.221,1,0,-4
13:9:28.221,-1,1,-5
13:9:28.221,-5,-3,-3
13:9:28.221,4,1,-4
13:9:28.221,0,4,-3
13:9:28.221,-2,-1,-3
13:9:28.221,1,2,-5
13:9:28.221,2,2,-5
13:9:28.221,1,1,-3
13:9:28.221,2,-1,-1
13:9:28.221,-1,0,-2
13:9:28.221,-1,2,-4
13:9:28.221,0,-1,-3
13:9:28.221,0,-4,-5
13:9:28.221,-3,-3,-3
13:9:28.221,2,-1,-3
13:9:28.221,3,1,-4
13:9:28.221,4,-5,-3
13:9:28.221,1,2,-2
13:9:28.221,2,3,-2
13:9:28.221,3,-2,-3
13:9:28.221,-3,3,-4
13:9:28.253,2,4,-4
13:9:28.253,0,2,-4
13:9:28.253,-2,0,-3
13:9:28.254,1,-1,-3
13:9:28.254,2,2,0
13:9:28.254,2,-1,-1
13:9:28.254,-3,-1,-3
13:9:28.254,0,1,-5
13:9:28.254,3,0,-3
13:9:28.254,0,-2,-3
13:9:28.254,-2,-1,-4
13:9:28.254,5,-1,-4
13:9:28.254,0,-4,-3
13:9:28.254,1,1,-4
13:9:28.254,-4,0,-3
13:9:28.254,10,2,-3
13:9:28.254,-2,-1,-1
13:9:28.254,-4,4,-3
13:9:28.254,3,2,-3
13:9:28.254,-3,1,-3
13:9:28.254,-1,2,-4
13:9:28.254,5,3,-3
13:9:28.254,6,4,-3
13:9:28.254,3,-2,-4
13:9:28.254,0,2,-3
13:9:28.254,0,-1,-5
13:9:28.254,-2,-4,-2
13:9:28.254,-2,1,-5
13:9:28.254,4,1,-4
13:9:28.254,0,-2,-3
13:9:28.254,2,1,-5
13:9:28.254,3,1,-4
13:9:28.254,-1,5,-4
13:9:28.284,2,1,-5
13:9:28.284,0,2,-4
13:9:28.284,2,0,-3
13:9:28.284,4,1,-2
13:9:28.284,1,-2,-4
13:9:28.284,2,0,-4
13:9:28.284,2,-2,-3
13:9:28.284,5,-3,-4
13:9:28.284,-5,-1,-4
13:9:28.284,-2,-1,-4
13:9:28.284,0,2,-4
13:9:28.284,2,-5,-2
13:9:28.284,1,-1,-2
13:9:28.284,3,2,-3
13:9:28.284,3,-1,-4
13:9:28.284,-3,2,-3
13:9:28.284,3,0,-3
13:9:28.284,0,3,-4
13:9:28.284,5,-2,-5
13:9:28.284,2,0,-4
13:9:28.284,3,3,-3
13:9:28.284,4,-1,-1
13:9:28.284,-1,1,-4
13:9:28.284,3,3,-4
13:9:28.284,0,-1,-5
13:9:28.284,-5,0,-3
13:9:28.284,-2,1,-5
13:9:28.284,-1,0,-4
13:9:28.284,3,-1,-5
13:9:28.284,1,-2,-6
13:9:28.314,0,0,-3
13:9:28.314,5,-2,-4
13:9:28.314,2,0,-4
13:9:28.314,2,3,-1
13:9:28.314,0,1,-5
13:9:28.314,1,1,-3
13:9:28.314,0,-2,-3
13:9:28.314,0,4,-5
13:9:28.314,6,3,-3
13:9:28.314,2,1,-7
13:9:28.314,-1,2,-2
13:9:28.314,0,0,-5
13:9:28.314,-2,0,-4
13:9:28.314,3,-2,-3
13:9:28.314,-1,2,-4
13:9:28.314,1,-2,-3
13:9:28.314,4,-3,-5
13:9:28.314,-5,2,-4
13:9:28.314,-1,0,-4
13:9:28.314,3,2,-2
13:9:28.314,3,-2,-5
13:9:28.314,0,5,-3
13:9:28.314,0,-1,-4
13:9:28.315,0,3,-4
13:9:28.315,-1,-1,-4
13:9:28.315,3,-3,-5
13:9:28.315,-1,-1,-4
13:9:28.315,-2,-2,-4
13:9:28.315,-4,-2,-4
13:9:28.315,-1,1,-4
13:9:28.346,0,-1,-3
13:9:28.346,2,0,-3
13:9:28.346,0,4,-4
13:9:28.346,2,-1,-4
13:9:28.346,1,0,-4
13:9:28.346,1,1,-4
13:9:28.346,1,0,-5
13:9:28.346,4,-5,-5
13:9:28.346,1,-2,-4
13:9:28.346,2,2,-2
13:9:28.346,3,1,-3
13:9:28.346,-1,0,-3
13:9:28.346,2,2,-4
13:9:28.346,-1,-2,-4
13:9:28.346,-2,-3,-3
13:9:28.346,1,0,-3
13:9:28.346,0,1,-4
13:9:28.346,4,-2,-6
13:9:28.346,2,-3,-3
13:9:28.346,-3,3,-4
13:9:28.346,1,1,-4
13:9:28.346,2,-2,-4
13:9:28.346,4,0,-4
13:9:28.346,5,-2,-4
13:9:28.346,3,0,-3
