time,timestamp,xAccel,yAccel,zAccel,xxx
2018-1-10T13-57-33,1515589053403,0.86341465,-0.09268293,0.4854369,0.86341465
2018-1-10T13-57-33,1515589053404,0.86341465,-0.09268293,0.44660193,0.86341465
2018-1-10T13-57-33,1515589053405,0.85365856,-0.10243902,0.4368932,0.85365856
2018-1-10T13-57-33,1515589053406,0.85365856,-0.09268293,0.4368932,0.85365856
2018-1-10T13-57-33,1515589053407,0.86341465,-0.10243902,0.42718446,0.86341465
2018-1-10T13-57-33,1515589053408,0.85365856,-0.10243902,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053409,0.85365856,-0.11219512,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053410,0.85365856,-0.09268293,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053411,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053412,0.85365856,-0.09268293,0.4368932,0.85365856
2018-1-10T13-57-33,1515589053413,0.85365856,-0.10243902,0.4368932,0.85365856
2018-1-10T13-57-33,1515589053414,0.84390247,-0.09268293,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053415,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053416,0.84390247,-0.10243902,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053417,0.8341463,-0.11219512,0.4368932,0.8341463
2018-1-10T13-57-33,1515589053418,0.86341465,-0.10243902,0.41747573,0.86341465
2018-1-10T13-57-33,1515589053419,0.85365856,-0.11219512,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053420,0.84390247,-0.004878049,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053421,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053422,0.85365856,-0.10243902,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053423,0.85365856,-0.10243902,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053424,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053425,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053426,0.85365856,-0.11219512,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053427,0.84390247,-0.10243902,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053428,0.84390247,-0.10243902,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053429,0.84390247,-0.08292683,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053430,0.84390247,-0.10243902,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053431,0.8341463,-0.11219512,0.42718446,0.8341463
2018-1-10T13-57-33,1515589053432,0.85365856,-0.10243902,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053433,0.86341465,-0.11219512,0.42718446,0.86341465
2018-1-10T13-57-33,1515589053434,0.8829268,-0.09268293,0.42718446,0.8829268
2018-1-10T13-57-33,1515589053435,0.85365856,-0.09268293,0.4368932,0.85365856
2018-1-10T13-57-33,1515589053436,0.84390247,-0.10243902,0.4368932,0.84390247
2018-1-10T13-57-33,1515589053437,0.86341465,-0.10243902,0.42718446,0.86341465
2018-1-10T13-57-33,1515589053438,0.85365856,-0.10243902,0.4368932,0.85365856
2018-1-10T13-57-33,1515589053439,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053440,0.85365856,-0.09268293,0.44660193,0.85365856
2018-1-10T13-57-33,1515589053441,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053442,0.85365856,-0.11219512,0.407767,0.85365856
2018-1-10T13-57-33,1515589053443,0.8341463,-0.09268293,0.42718446,0.8341463
2018-1-10T13-57-33,1515589053444,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053445,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053446,0.84390247,-0.09268293,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053447,0.84390247,-0.09268293,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053448,0.84390247,-0.09268293,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053449,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053450,0.84390247,-0.10243902,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053451,0.85365856,-0.10243902,0.39805827,0.85365856
2018-1-10T13-57-33,1515589053452,0.85365856,-0.12195122,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053453,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053454,0.86341465,-0.09268293,0.42718446,0.86341465
2018-1-10T13-57-33,1515589053455,0.87317073,-0.11219512,0.41747573,0.87317073
2018-1-10T13-57-33,1515589053456,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053457,0.85365856,-0.10243902,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053458,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053459,0.86341465,-0.09268293,0.41747573,0.86341465
2018-1-10T13-57-33,1515589053460,0.84390247,-0.11219512,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053461,0.85365856,-0.09268293,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053462,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053463,0.84390247,-0.11219512,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053464,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053465,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053466,0.84390247,-0.10243902,0.41747573,0.84390247
2018-1-10T13-57-33,1515589053467,0.85365856,-0.10243902,0.5048544,0.85365856
2018-1-10T13-57-33,1515589053468,0.84390247,-0.09268293,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053469,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053470,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053471,0.85365856,-0.10243902,0.41747573,0.85365856
2018-1-10T13-57-33,1515589053472,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053473,0.84390247,-0.07317073,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053474,0.85365856,-0.09268293,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053475,0.87317073,-0.10243902,0.41747573,0.87317073
2018-1-10T13-57-33,1515589053476,0.85365856,-0.10243902,0.42718446,0.85365856
2018-1-10T13-57-33,1515589053477,0.84390247,-0.10243902,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053478,0.84390247,-0.09268293,0.42718446,0.84390247
2018-1-10T13-57-33,1515589053479,0.84390247,-0.10243902,0.42718446,0.84390247
