,,,,,
,1513254238938,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238939,0.902439,-0.004878049,0.3592233,0.902439
,1513254238940,0.902439,0.014634146,0.37864077,0.902439
,1513254238941,0.902439,-0.014634146,0.36893204,0.902439
,1513254238942,0.902439,0.004878049,0.34951457,0.902439
,1513254238943,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238944,0.902439,0.004878049,0.34951457,0.902439
,1513254238945,0.902439,-0.004878049,0.3592233,0.902439
,1513254238946,0.9317073,-0.004878049,0.3398058,0.9317073
,1513254238947,0.8926829,0.004878049,0.3398058,0.8926829
,1513254238948,0.9414634,0.043902438,0.36893204,0.9414634
,1513254238949,0.902439,0.004878049,0.36893204,0.902439
,1513254238950,0.91219515,0.004878049,0.34951457,0.91219515
,1513254238951,0.902439,0.004878049,0.34951457,0.902439
,1513254238952,0.91219515,0.004878049,0.34951457,0.91219515
,1513254238953,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238954,0.8926829,0.004878049,0.34951457,0.8926829
,1513254238955,0.902439,0.004878049,0.3592233,0.902439
,1513254238956,0.902439,0.014634146,0.3592233,0.902439
,1513254238957,0.9414634,-0.004878049,0.34951457,0.9414634
,1513254238958,0.91219515,0.014634146,0.3592233,0.91219515
,1513254238959,0.92195123,0.004878049,0.3592233,0.92195123
,1513254238960,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238961,0.92195123,0.004878049,0.34951457,0.92195123
,1513254238962,0.92195123,0.004878049,0.3592233,0.92195123
,1513254238963,0.9317073,-0.004878049,0.34951457,0.9317073
,1513254238964,0.902439,0.004878049,0.34951457,0.902439
,1513254238965,0.902439,0.004878049,0.34951457,0.902439
,1513254238966,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238967,0.902439,0.004878049,0.3592233,0.902439
,1513254238968,0.902439,0.014634146,0.34951457,0.902439
,1513254238969,0.902439,0.004878049,0.3592233,0.902439
,1513254238970,0.91219515,0.004878049,0.34951457,0.91219515
,1513254238971,0.84390247,-0.06341463,0.3592233,0.84390247
,1513254238972,0.902439,0.014634146,0.3398058,0.902439
,1513254238973,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238974,0.8829268,-0.004878049,0.34951457,0.8829268
,1513254238975,0.91219515,0.014634146,0.3592233,0.91219515
,1513254238976,0.91219515,0.004878049,0.34951457,0.91219515
,1513254238977,0.9414634,-0.004878049,0.36893204,0.9414634
,1513254238978,0.902439,0.014634146,0.3592233,0.902439
,1513254238979,0.9414634,0.004878049,0.3592233,0.9414634
,1513254238980,0.91219515,0.034146342,0.3106796,0.91219515
,1513254238981,0.902439,0.024390243,0.34951457,0.902439
,1513254238982,0.92195123,-0.004878049,0.3398058,0.92195123
,1513254238983,0.91219515,0.014634146,0.34951457,0.91219515
,1513254238984,0.92195123,0.004878049,0.3398058,0.92195123
,1513254238985,0.902439,0.004878049,0.36893204,0.902439
,1513254238986,0.902439,0.004878049,0.3592233,0.902439
,1513254238987,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238988,0.92195123,0.014634146,0.3592233,0.92195123
,1513254238989,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238990,0.91219515,0.014634146,0.36893204,0.91219515
,1513254238991,0.91219515,0.004878049,0.34951457,0.91219515
,1513254238992,0.92195123,0.043902438,0.3592233,0.92195123
,1513254238993,0.9317073,0.004878049,0.3398058,0.9317073
,1513254238994,0.91219515,0.014634146,0.3592233,0.91219515
,1513254238995,0.91219515,0.004878049,0.3592233,0.91219515
,1513254238996,0.91219515,-0.004878049,0.36893204,0.91219515
,1513254238997,0.92195123,0.004878049,0.3592233,0.92195123
,1513254238998,0.91219515,-0.004878049,0.3592233,0.91219515
,1513254238999,0.87317073,-0.014634146,0.3592233,0.87317073
,1513254239000,0.91219515,0.024390243,0.36893204,0.91219515
,1513254239001,0.902439,0.004878049,0.3592233,0.902439
,1513254239002,0.91219515,-0.004878049,0.3398058,0.91219515
,1513254239003,0.91219515,-0.004878049,0.34951457,0.91219515
,1513254239004,0.92195123,0.004878049,0.3592233,0.92195123
,1513254239005,0.902439,0.004878049,0.34951457,0.902439
,1513254239006,0.91219515,0.004878049,0.34951457,0.91219515
,1513254239007,0.902439,-0.024390243,0.3592233,0.902439
,1513254239008,0.91219515,0.004878049,0.30097088,0.91219515
,1513254239009,0.902439,0.004878049,0.3592233,0.902439
,1513254239010,0.91219515,0.004878049,0.34951457,0.91219515
,1513254239011,0.8829268,0.004878049,0.34951457,0.8829268
,1513254239012,0.902439,0.014634146,0.36893204,0.902439
,1513254239013,1,0.004878049,0.3592233,1
,1513254239014,0.902439,0.004878049,0.34951457,0.902439
,1513254239015,0.92195123,0.004878049,0.3398058,0.92195123
,1513254239016,0.91219515,-0.004878049,0.3592233,0.91219515
,1513254239017,0.92195123,0.014634146,0.3592233,0.92195123
,1513254239018,0.902439,-0.004878049,0.34951457,0.902439
,1513254239019,0.902439,-0.014634146,0.4368932,0.902439
,1513254239020,0.91219515,0.004878049,0.34951457,0.91219515
,1513254239021,0.91219515,0.004878049,0.3592233,0.91219515
,1513254239022,0.902439,0.004878049,0.36893204,0.902439
,1513254239023,0.902439,0.014634146,0.3592233,0.902439
,1513254239024,0.91219515,0.004878049,0.3592233,0.91219515
,1513254239025,0.8926829,0.024390243,0.34951457,0.8926829
,1513254239026,0.902439,0.004878049,0.34951457,0.902439
,1513254239027,0.92195123,-0.004878049,0.3592233,0.92195123
,1513254239028,0.9414634,0.004878049,0.3592233,0.9414634
,1513254239029,0.902439,-0.11219512,0.3883495,0.902439
,1513254239030,0.91219515,0.014634146,0.33009708,0.91219515
,1513254239031,0.91219515,-0.004878049,0.3592233,0.91219515
,1513254239032,0.91219515,0.004878049,0.34951457,0.91219515
,1513254239033,0.902439,0.004878049,0.3592233,0.902439
,1513254239034,0.902439,0.004878049,0.34951457,0.902439
,1513254239035,0.91219515,0.004878049,0.36893204,0.91219515
,1513254239036,0.92195123,0.014634146,0.3398058,0.92195123
,1513254239037,0.91219515,0.014634146,0.32038835,0.91219515
,1513254239038,0.9902439,0.07317073,0.3398058,0.9902439
,1513254239039,0.902439,0.004878049,0.3592233,0.902439
,1513254239040,0.902439,-0.004878049,0.34951457,0.902439
,1513254239041,0.902439,0.014634146,0.3592233,0.902439
,1513254239042,0.91219515,0.004878049,0.36893204,0.91219515
,1513254239043,0.902439,-0.024390243,0.3592233,0.902439
,1513254239044,0.902439,-0.004878049,0.3592233,0.902439
