TimeStamp,X,Y,Z
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,0,1,0
10:29:29.515,0,1,0
10:29:29.515,-1,1,0
10:29:29.515,0,1,0
10:29:29.515,0,1,0
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,1,1,0
10:29:29.515,0,1,0
10:29:29.515,0,0,1
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,0,1,0
10:29:29.515,0,1,0
10:29:29.515,0,1,0
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,0,0,0
10:29:29.515,1,0,0
10:29:29.515,1,0,0
10:29:29.515,1,0,0
10:29:29.515,1,1,0
10:29:29.515,1,1,0
10:29:29.515,1,1,0
10:29:29.544,1,1,0
10:29:29.544,1,1,0
10:29:29.544,1,1,0
10:29:29.544,1,1,0
10:29:29.544,1,1,0
10:29:29.544,1,0,0
10:29:29.544,1,0,0
10:29:29.544,1,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,-1,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,1
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,0,0,0
10:29:29.544,1,0,0
10:29:29.544,1,-1,0
10:29:29.544,1,-1,0
10:29:29.575,1,-1,0
10:29:29.575,2,-1,0
10:29:29.575,1,-1,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,2,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.575,1,0,0
10:29:29.576,1,0,0
10:29:29.576,1,0,0
10:29:29.576,0,0,0
10:29:29.576,1,0,0
10:29:29.576,1,0,0
10:29:29.613,1,0,1
10:29:29.613,1,0,1
10:29:29.613,1,-1,1
10:29:29.613,1,0,1
10:29:29.613,1,-1,1
10:29:29.613,1,-1,1
10:29:29.613,1,0,0
10:29:29.613,1,0,1
10:29:29.613,2,0,0
10:29:29.613,1,0,0
10:29:29.613,2,0,0
10:29:29.613,1,0,0
10:29:29.613,2,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,0,0,0
10:29:29.613,1,0,0
10:29:29.613,1,0,0
10:29:29.613,0,0,0
10:29:29.613,1,1,0
10:29:29.613,1,1,0
10:29:29.613,1,1,0
10:29:29.613,1,1,0
10:29:29.613,1,0,0
10:29:29.613,1,1,0
10:29:29.614,1,1,0
10:29:29.614,0,1,0
10:29:29.614,0,1,0
10:29:29.614,0,0,0
10:29:29.614,0,0,0
10:29:29.614,0,1,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.639,0,0,0
10:29:29.639,1,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,0,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.639,1,0,0
10:29:29.672,2,0,0
10:29:29.672,2,0,0
10:29:29.672,2,0,0
10:29:29.672,2,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,2,0,0
10:29:29.672,1,0,0
10:29:29.672,2,0,0
10:29:29.672,2,0,0
10:29:29.672,2,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,2,0,0
10:29:29.672,1,1,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.672,1,0,0
10:29:29.700,1,0,0
10:29:29.700,1,0,0
10:29:29.700,1,1,0
10:29:29.700,1,1,0
10:29:29.700,1,1,0
10:29:29.700,1,1,1
10:29:29.700,1,1,1
10:29:29.700,1,1,0
10:29:29.700,1,1,0
10:29:29.701,0,1,0
10:29:29.701,0,1,0
10:29:29.701,1,1,0
10:29:29.701,0,1,0
10:29:29.701,1,1,0
10:29:29.701,0,1,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,-1,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.701,0,0,0
10:29:29.732,0,-1,0
10:29:29.733,0,-1,0
10:29:29.733,0,0,0
10:29:29.733,0,-1,0
10:29:29.733,0,-1,0
10:29:29.733,0,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,1,0
10:29:29.733,1,1,0
10:29:29.733,1,1,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,1,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,1,0,0
10:29:29.733,0,0,0
10:29:29.733,1,0,0
10:29:29.767,0,0,0
10:29:29.767,1,0,0
10:29:29.767,1,1,0
10:29:29.767,1,1,0
10:29:29.767,1,0,0
10:29:29.767,1,0,0
10:29:29.767,2,0,0
10:29:29.767,2,0,0
10:29:29.767,1,0,0
10:29:29.767,1,0,0
10:29:29.767,1,1,0
10:29:29.767,1,1,0
10:29:29.767,1,1,0
10:29:29.767,1,1,0
10:29:29.767,0,1,0
10:29:29.767,1,1,0
10:29:29.767,1,0,0
10:29:29.767,1,0,0
10:29:29.767,0,0,0
10:29:29.767,0,0,0
10:29:29.767,0,0,0
10:29:29.767,0,0,0
10:29:29.767,0,0,0
10:29:29.767,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.768,1,0,0
10:29:29.793,1,-1,0
10:29:29.794,1,-1,0
10:29:29.794,0,-1,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,0,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
10:29:29.794,1,0,0
