time,timestamp,xAccel,yAccel,zAccel,xxx
2018-1-10T14-55-58,1515592558754,0.87317073,0.014634146,0.46601942,0.87317073
2018-1-10T14-55-58,1515592558755,0.8829268,0.043902438,0.44660193,0.8829268
2018-1-10T14-55-58,1515592558756,0.8829268,0.024390243,0.44660193,0.8829268
2018-1-10T14-55-58,1515592558757,0.87317073,0.024390243,0.46601942,0.87317073
2018-1-10T14-55-58,1515592558758,0.86341465,0.014634146,0.4563107,0.86341465
2018-1-10T14-55-58,1515592558759,0.87317073,0.014634146,0.44660193,0.87317073
2018-1-10T14-55-58,1515592558760,0.87317073,0.014634146,0.44660193,0.87317073
2018-1-10T14-55-58,1515592558761,0.86341465,0.004878049,0.44660193,0.86341465
2018-1-10T14-55-58,1515592558762,0.8829268,0.07317073,0.44660193,0.8829268
2018-1-10T14-55-58,1515592558763,0.87317073,0.014634146,0.4368932,0.87317073
2018-1-10T14-55-58,1515592558764,0.87317073,0.014634146,0.46601942,0.87317073
2018-1-10T14-55-58,1515592558765,0.87317073,0.034146342,0.4854369,0.87317073
2018-1-10T14-55-58,1515592558766,0.86341465,0.014634146,0.44660193,0.86341465
2018-1-10T14-55-58,1515592558767,0.86341465,0.014634146,0.4368932,0.86341465
2018-1-10T14-55-58,1515592558768,0.86341465,0.07317073,0.4563107,0.86341465
2018-1-10T14-55-58,1515592558769,0.86341465,0.014634146,0.44660193,0.86341465
2018-1-10T14-55-58,1515592558770,0.8829268,0.004878049,0.4563107,0.8829268
2018-1-10T14-55-58,1515592558771,0.86341465,0.024390243,0.44660193,0.86341465
2018-1-10T14-55-58,1515592558772,0.87317073,0.014634146,0.4368932,0.87317073
2018-1-10T14-55-58,1515592558773,0.87317073,0.004878049,0.4563107,0.87317073
2018-1-10T14-55-58,1515592558774,0.87317073,0.034146342,0.44660193,0.87317073
2018-1-10T14-55-58,1515592558775,0.81463414,-0.06341463,0.4368932,0.81463414
2018-1-10T14-55-58,1515592558776,0.85365856,0.014634146,0.44660193,0.85365856
2018-1-10T14-55-58,1515592558777,0.85365856,0.014634146,0.44660193,0.85365856
2018-1-10T14-55-58,1515592558778,0.87317073,0.024390243,0.37864077,0.87317073
2018-1-10T14-55-58,1515592558779,0.86341465,0.014634146,0.4368932,0.86341465
2018-1-10T14-55-58,1515592558780,0.86341465,0.004878049,0.4368932,0.86341465
2018-1-10T14-55-58,1515592558781,0.87317073,0.004878049,0.4368932,0.87317073
2018-1-10T14-55-58,1515592558782,0.86341465,0.014634146,0.44660193,0.86341465
2018-1-10T14-55-58,1515592558783,0.8829268,0.014634146,0.4368932,0.8829268
2018-1-10T14-55-58,1515592558784,0.87317073,0.014634146,0.4563107,0.87317073
2018-1-10T14-55-58,1515592558785,0.86341465,0.024390243,0.4368932,0.86341465
2018-1-10T14-55-58,1515592558786,0.87317073,0.024390243,0.44660193,0.87317073
2018-1-10T14-55-58,1515592558787,0.8829268,0.024390243,0.44660193,0.8829268
2018-1-10T14-55-58,1515592558788,0.85365856,0.014634146,0.4563107,0.85365856
2018-1-10T14-55-58,1515592558789,0.87317073,0.014634146,0.4563107,0.87317073
2018-1-10T14-55-58,1515592558790,0.87317073,0.024390243,0.4563107,0.87317073
